idLancar_Descartes,Data,Unidade_da_Caixa,Unidade_da_Tampa,KG_de_Embalagem,KG_de_Refugo,Resmas_de_Segunda_Linha,Setor,Turno,Responsavel
1685,28/01/2021,0,0,0,5,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 17:49
1686,28/01/2021,0,0,0,9,9,0,CORTE DE A4,A,gustavo-lorenzi 09:14
1687,29/01/2021,0,0,0,0,0,IMPRESSÃO,A,
1688,29/01/2021,0,0,0,3,6,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:14
1689,29/01/2021,0,0,0,0,0,CORTE DE A4,A,
1702,09/01/2021,0,0,0,4,6,0,CORTE DE A4,A,gustavo-lorenzi 14:24
1703,16/01/2021,0,0,0,1,4,3,CORTE DE A4,A,gustavo-lorenzi 07:47
1704,23/01/2021,0,0,0,0,0,CORTE DE BOBINAS,A,
1705,23/01/2021,0,0,0,0,0,CORTE DE A4,A,
1706,01/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1707,01/02/2021,0,0,0,3,125,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:58
1708,01/02/2021,0,0,0,8,9,2,CORTE DE A4,A,gustavo-lorenzi 07:57
1709,02/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1710,02/02/2021,0,0,0,3,13,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:00
1711,02/02/2021,0,0,2,3,23,0,CORTE DE A4,A,gustavo-lorenzi 08:01
1712,03/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1713,03/02/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:00
1714,03/02/2021,0,0,0,0,0,CORTE DE A4,A,gustavo-lorenzi 08:21
1715,04/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1716,04/02/2021,0,0,0,9,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:00
1717,04/02/2021,0,0,0,0,0,CORTE DE A4,A,
1718,05/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1719,05/02/2021,0,0,0,2,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 11:44
1720,05/02/2021,0,0,0,0,0,CORTE DE A4,A,
1721,08/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1722,08/02/2021,0,0,0,3,06,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:10
1723,08/02/2021,0,0,0,3,9,0,CORTE DE A4,A,gustavo-lorenzi 08:21
1724,09/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1725,09/02/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:27
1726,09/02/2021,0,0,1,1,38,0,CORTE DE A4,A,gustavo-lorenzi 08:28
1727,10/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1728,10/02/2021,0,0,0,0,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:23
1729,10/02/2021,0,0,0,7,0,0,CORTE DE A4,A,gustavo-lorenzi 08:27
1730,11/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1731,11/02/2021,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:23
1732,11/02/2021,0,0,0,8,9,0,CORTE DE A4,A,gustavo-lorenzi 09:00
1733,12/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1734,12/02/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:09
1735,12/02/2021,0,0,0,4,8,5,0,CORTE DE A4,A,gustavo-lorenzi 08:34
1736,15/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1737,15/02/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:09
1738,15/02/2021,0,0,0,5,9,0,CORTE DE A4,A,gustavo-lorenzi 08:34
1739,16/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1740,16/02/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:13
1741,16/02/2021,0,0,0,6,9,0,CORTE DE A4,A,gustavo-lorenzi 09:19
1742,18/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1743,18/02/2021,0,0,0,3,205,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:18
1744,18/02/2021,0,0,0,2,8,5,0,CORTE DE A4,A,gustavo-lorenzi 08:16
1745,19/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1746,19/02/2021,0,0,0,2,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 15:18
1747,19/02/2021,0,0,0,8,9,0,CORTE DE A4,A,gustavo-lorenzi 07:53
1751,22/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1752,22/02/2021,0,0,0,1,25,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:25
1753,22/02/2021,0,0,0,8,10,0,CORTE DE A4,A,gustavo-lorenzi 07:53
1754,23/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1755,23/02/2021,0,0,0,5,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:25
1756,23/02/2021,0,0,6,5,12,0,CORTE DE A4,A,gustavo-lorenzi 08:25
1757,24/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1758,24/02/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:09
1759,24/02/2021,0,0,7,3,9,0,CORTE DE A4,A,gustavo-lorenzi 09:27
1760,25/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1761,25/02/2021,0,0,0,3,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:05
1762,25/02/2021,0,0,0,7,8,0,CORTE DE A4,A,gustavo-lorenzi 08:07
1763,26/02/2021,0,0,0,0,0,IMPRESSÃO,A,
1764,26/02/2021,0,0,0,3,973,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:53
1765,26/02/2021,0,0,0,7,5,0,CORTE DE A4,A,gustavo-lorenzi 16:56
1769,06/02/2021,0,0,0,0,0,CORTE DE A4,A,
1770,13/02/2021,0,0,0,0,0,CORTE DE A4,A,
1771,20/02/2021,0,0,0,9,24,0,CORTE DE A4,A,gustavo-lorenzi 07:53
1772,27/02/2021,0,0,0,0,0,CORTE DE A4,A,
1773,01/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1774,01/03/2021,0,0,0,3,065,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:16
1775,01/03/2021,0,0,0,6,7,0,CORTE DE A4,A,gustavo-lorenzi 09:16
1776,02/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1777,02/03/2021,0,0,0,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:16
1778,02/03/2021,0,0,0,4,6,0,CORTE DE A4,A,gustavo-lorenzi 09:16
1779,03/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1780,03/03/2021,0,0,0,5,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:47
1781,03/03/2021,0,0,0,5,10,0,CORTE DE A4,A,gustavo-lorenzi 07:47
1782,04/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1783,04/03/2021,0,0,0,6,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:47
1784,04/03/2021,0,0,0,8,9,0,CORTE DE A4,A,gustavo-lorenzi 08:52
1785,05/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1786,05/03/2021,0,0,0,3,6,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:47
1787,05/03/2021,0,0,0,6,5,0,CORTE DE A4,A,gustavo-lorenzi 07:57
1788,08/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1789,08/03/2021,0,0,0,3,788,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:47
1790,08/03/2021,0,0,0,7,6,0,CORTE DE A4,A,gustavo-lorenzi 07:57
1791,09/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1792,09/03/2021,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:47
1793,09/03/2021,0,0,0,8,5,8,CORTE DE A4,A,gustavo-lorenzi 09:03
1794,10/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1795,10/03/2021,0,0,0,6,35,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:03
1796,10/03/2021,0,0,0,5,7,4,CORTE DE A4,A,gustavo-lorenzi 08:45
1797,11/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1798,11/03/2021,0,0,0,0,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:16
1799,11/03/2021,0,0,0,75,11,0,CORTE DE A4,A,gustavo-lorenzi 08:45
1800,12/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1801,12/03/2021,0,0,0,2,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:46
1802,12/03/2021,0,0,0,3,5,0,CORTE DE A4,A,gustavo-lorenzi 08:46
1803,15/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1804,15/03/2021,0,0,0,2,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:46
1805,15/03/2021,0,0,0,85,9,0,CORTE DE A4,A,gustavo-lorenzi 08:46
1806,16/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1807,16/03/2021,0,0,0,3,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:36
1808,16/03/2021,0,0,0,7,8,6,CORTE DE A4,A,gustavo-lorenzi 08:38
1809,17/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1810,17/03/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:09
1811,17/03/2021,0,2,0,75,6,0,CORTE DE A4,A,gustavo-lorenzi 08:39
1812,18/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1813,18/03/2021,0,0,0,3,14,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:09
1814,18/03/2021,0,0,0,8,9,1,CORTE DE A4,A,gustavo-lorenzi 08:11
1815,19/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1816,19/03/2021,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:17
1817,19/03/2021,0,0,0,9,6,2,CORTE DE A4,A,gustavo-lorenzi 16:04
1818,22/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1819,22/03/2021,0,0,0,0,78,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:53
1820,22/03/2021,0,0,0,9,8,0,CORTE DE A4,A,gustavo-lorenzi 07:54
1821,23/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1822,23/03/2021,0,0,0,2,905,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:29
1823,23/03/2021,0,3,0,7,10,3,CORTE DE A4,A,gustavo-lorenzi 10:29
1824,24/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1825,24/03/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:07
1826,24/03/2021,2,2,0,25,8,0,CORTE DE A4,A,gustavo-lorenzi 08:08
1827,25/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1828,25/03/2021,0,0,0,1,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:18
1829,25/03/2021,0,0,0,2,7,5,CORTE DE A4,A,gustavo-lorenzi 08:18
1830,26/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1831,26/03/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:18
1832,26/03/2021,0,0,0,3,9,0,CORTE DE A4,A,gustavo-lorenzi 08:19
1833,29/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1834,29/03/2021,0,0,0,5,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:21
1835,29/03/2021,0,0,0,8,6,3,CORTE DE A4,A,gustavo-lorenzi 08:19
1836,30/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1837,30/03/2021,0,0,0,3,791,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:21
1838,30/03/2021,0,1,0,6,6,2,CORTE DE A4,A,gustavo-lorenzi 08:19
1839,31/03/2021,0,0,0,0,0,IMPRESSÃO,A,
1840,31/03/2021,0,0,0,6,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:28
1841,31/03/2021,0,0,0,2,4,2,CORTE DE A4,A,gustavo-lorenzi 08:34
1842,01/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1843,01/04/2021,0,0,0,3,797,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:37
1844,01/04/2021,0,0,0,6,9,0,CORTE DE A4,A,gustavo-lorenzi 08:39
1845,05/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1846,05/04/2021,0,0,0,2,797,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:08
1847,05/04/2021,0,0,0,8,6,5,CORTE DE A4,A,gustavo-lorenzi 08:06
1848,06/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1849,06/04/2021,0,0,0,3,792,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:02
1850,06/04/2021,0,0,0,9,5,3,CORTE DE A4,A,gustavo-lorenzi 07:38
1851,07/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1852,07/04/2021,0,0,0,3,79,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:31
1853,07/04/2021,0,0,0,7,8,0,CORTE DE A4,A,gustavo-lorenzi 08:31
1854,08/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1855,08/04/2021,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:06
1856,08/04/2021,0,0,0,0,2,CORTE DE A4,A,gustavo-lorenzi 08:03
1857,09/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1858,09/04/2021,0,0,0,3,793,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:06
1859,09/04/2021,0,0,0,0,0,CORTE DE A4,A,
1860,12/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1861,12/04/2021,0,0,0,3,787,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:04
1862,12/04/2021,0,0,0,8,7,0,CORTE DE A4,A,gustavo-lorenzi 10:05
1863,13/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1864,13/04/2021,0,0,0,3,791,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:10
1865,13/04/2021,0,0,0,5,6,5,0,CORTE DE A4,A,gustavo-lorenzi 08:06
1866,14/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1867,14/04/2021,0,0,0,1,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:15
1868,14/04/2021,0,0,0,3,3,0,CORTE DE A4,A,gustavo-lorenzi 08:15
1869,15/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1870,15/04/2021,0,0,0,3,97,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:20
1871,15/04/2021,0,0,0,4,0,CORTE DE A4,A,gustavo-lorenzi 08:20
1872,16/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1873,16/04/2021,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:26
1874,16/04/2021,0,0,0,0,0,CORTE DE A4,A,
1875,17/04/2021,0,0,0,0,0,CORTE DE A4,A,
1876,19/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1877,19/04/2021,0,0,0,1,15,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:57
1878,19/04/2021,0,0,0,0,0,CORTE DE A4,A,
1879,20/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1880,20/04/2021,0,0,0,0,0,CORTE DE BOBINAS,A,
1881,20/04/2021,0,0,0,0,0,CORTE DE A4,A,
1882,22/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1883,22/04/2021,0,0,0,7,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:07
1884,22/04/2021,0,0,0,0,0,CORTE DE A4,A,
1885,23/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1886,23/04/2021,0,0,0,2,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:07
1887,23/04/2021,0,0,2,4,18,0,CORTE DE A4,A,gustavo-lorenzi 13:05
1888,24/04/2021,0,0,1,9,0,CORTE DE A4,A,gustavo-lorenzi 13:05
1889,26/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1890,26/04/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:07
1891,26/04/2021,0,0,1,9,22,8,CORTE DE A4,A,gustavo-lorenzi 13:04
1892,27/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1893,27/04/2021,0,0,0,0,25,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:14
1894,27/04/2021,0,0,2,1,26,5,CORTE DE A4,A,gustavo-lorenzi 08:14
1895,28/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1896,28/04/2021,0,0,0,0,35,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:56
1897,28/04/2021,0,0,1,9,28,0,CORTE DE A4,A,gustavo-lorenzi 09:17
1898,29/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1899,29/04/2021,0,0,0,0,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:56
1900,29/04/2021,0,0,1,8,25,2,CORTE DE A4,A,gustavo-lorenzi 07:59
1901,30/04/2021,0,0,0,0,0,IMPRESSÃO,A,
1902,30/04/2021,0,0,0,0,0,CORTE DE BOBINAS,A,
1903,30/04/2021,0,0,0,1,6,0,CORTE DE A4,A,gustavo-lorenzi 13:37
1904,03/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1905,03/05/2021,0,0,0,2,787,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:12
1906,03/05/2021,0,0,2,6,16,8,CORTE DE A4,A,gustavo-lorenzi 08:12
1907,04/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1908,04/05/2021,0,0,0,3,79,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:18
1909,04/05/2021,0,0,1,4,18,9,CORTE DE A4,A,gustavo-lorenzi 08:19
1910,05/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1911,05/05/2021,0,0,0,3,785,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:53
1912,05/05/2021,0,0,1,7,21,2,CORTE DE A4,A,gustavo-lorenzi 10:55
1913,06/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1914,06/05/2021,0,0,0,6,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:43
1915,06/05/2021,0,0,1,5,17,3,CORTE DE A4,A,gustavo-lorenzi 08:44
1916,07/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1917,07/05/2021,0,0,0,3,784,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:15
1918,07/05/2021,0,0,2,2,18,3,CORTE DE A4,A,gustavo-lorenzi 09:15
1919,08/05/2021,0,0,2,1,13,0,CORTE DE A4,A,gustavo-lorenzi 09:15
1920,10/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1921,10/05/2021,0,0,0,6,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:36
1922,10/05/2021,0,0,2,2,14,2,CORTE DE A4,A,gustavo-lorenzi 10:36
1923,11/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1924,11/05/2021,0,0,0,3,787,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:45
1925,11/05/2021,0,0,0,8,9,6,CORTE DE A4,A,gustavo-lorenzi 08:34
1926,12/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1927,12/05/2021,0,0,0,3,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:54
1928,12/05/2021,0,0,0,608,11,2,CORTE DE A4,A,gustavo-lorenzi 08:54
1929,13/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1930,13/05/2021,0,0,0,3,791,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:47
1931,13/05/2021,0,0,0,9,10,6,CORTE DE A4,A,gustavo-lorenzi 08:47
1932,14/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1933,14/05/2021,0,0,0,4,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:05
1934,14/05/2021,1,0,0,8,9,2,CORTE DE A4,A,gustavo-lorenzi 08:06
1935,17/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1936,17/05/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:59
1937,17/05/2021,0,0,0,7,10,4,CORTE DE A4,A,gustavo-lorenzi 08:58
1938,18/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1939,18/05/2021,0,0,0,3,788,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:12
1940,18/05/2021,1,0,0,6,9,0,CORTE DE A4,A,gustavo-lorenzi 08:12
1941,19/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1942,19/05/2021,0,0,0,14,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:55
1943,19/05/2021,0,0,0,8,8,4,CORTE DE A4,A,gustavo-lorenzi 07:54
1944,20/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1945,20/05/2021,0,0,0,0,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:06
1946,20/05/2021,0,0,0,0,3,CORTE DE A4,A,gustavo-lorenzi 13:06
1947,21/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1948,21/05/2021,0,0,0,3,775,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:06
1949,21/05/2021,0,0,0,0,0,CORTE DE A4,A,gustavo-lorenzi 14:39
1950,24/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1951,24/05/2021,0,0,0,3,788,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:40
1952,24/05/2021,0,0,0,6,7,2,CORTE DE A4,A,gustavo-lorenzi 14:39
1953,25/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1954,25/05/2021,0,0,0,3,794,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:52
1955,25/05/2021,0,0,0,7,6,4,CORTE DE A4,A,gustavo-lorenzi 08:48
1956,26/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1957,26/05/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:12
1958,26/05/2021,0,0,0,5,6,3,CORTE DE A4,A,gustavo-lorenzi 09:13
1959,27/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1960,27/05/2021,0,0,0,3,793,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:15
1961,27/05/2021,0,0,0,5,8,3,CORTE DE A4,A,gustavo-lorenzi 08:13
1962,28/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1963,28/05/2021,0,0,0,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:01
1964,28/05/2021,0,0,0,6,9,1,CORTE DE A4,A,gustavo-lorenzi 08:19
1965,31/05/2021,0,0,0,0,0,IMPRESSÃO,A,
1966,31/05/2021,0,0,0,3,78,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:01
1967,31/05/2021,0,0,0,6,8,3,CORTE DE A4,A,gustavo-lorenzi 08:03
1968,01/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1969,01/06/2021,0,0,0,4,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:43
1970,01/06/2021,0,0,1,10,0,CORTE DE A4,A,gustavo-lorenzi 09:43
1971,02/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1972,02/06/2021,0,0,0,4,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:10
1973,02/06/2021,0,0,1,9,6,CORTE DE A4,A,gustavo-lorenzi 08:40
1974,04/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1975,04/06/2021,0,0,0,8,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:10
1976,04/06/2021,0,0,0,5,6,4,CORTE DE A4,A,gustavo-lorenzi 08:40
1977,07/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1978,07/06/2021,0,0,0,7,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:00
1979,07/06/2021,0,0,0,35,5,2,CORTE DE A4,A,gustavo-lorenzi 08:44
1980,08/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1981,08/06/2021,0,0,0,3,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:52
1982,08/06/2021,0,0,0,0,0,CORTE DE A4,A,
1983,09/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1984,09/06/2021,0,0,0,3,795,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:51
1985,09/06/2021,0,0,0,0,0,CORTE DE A4,A,
1986,10/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1987,10/06/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:58
1988,10/06/2021,0,0,1,1,10,4,CORTE DE A4,A,gustavo-lorenzi 10:13
1989,11/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1990,11/06/2021,0,0,0,3,79,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:27
1991,11/06/2021,0,0,1,1,9,3,CORTE DE A4,A,gustavo-lorenzi 09:30
1992,14/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1993,14/06/2021,0,0,0,3,88,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:31
1994,14/06/2021,0,0,1,13,0,CORTE DE A4,A,gustavo-lorenzi 08:27
1995,15/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1996,15/06/2021,0,0,0,11,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 11:07
1997,15/06/2021,0,0,2,9,3,CORTE DE A4,A,gustavo-lorenzi 11:06
1998,16/06/2021,0,0,0,0,0,IMPRESSÃO,A,
1999,16/06/2021,0,0,0,16,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:23
2000,16/06/2021,0,0,0,4,8,2,CORTE DE A4,A,gustavo-lorenzi 14:25
2001,17/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2002,17/06/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:57
2003,17/06/2021,0,0,1,2,9,0,CORTE DE A4,A,gustavo-lorenzi 10:00
2004,18/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2005,18/06/2021,0,0,0,7,4,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:29
2006,18/06/2021,0,0,0,6,4,6,CORTE DE A4,A,gustavo-lorenzi 09:32
2007,19/06/2021,0,0,0,9,6,0,CORTE DE A4,A,gustavo-lorenzi 09:32
2008,21/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2009,21/06/2021,0,0,0,10,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:36
2010,21/06/2021,0,1,1,7,5,CORTE DE A4,A,gustavo-lorenzi 09:36
2011,22/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2012,22/06/2021,0,0,0,6,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:42
2013,22/06/2021,0,0,0,85,8,0,CORTE DE A4,A,gustavo-lorenzi 14:42
2014,23/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2015,23/06/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:56
2016,23/06/2021,0,0,1,2,9,2,CORTE DE A4,A,gustavo-lorenzi 08:52
2017,24/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2018,24/06/2021,0,0,0,5,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:56
2019,24/06/2021,0,0,0,9,9,2,CORTE DE A4,A,gustavo-lorenzi 08:41
2020,25/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2021,25/06/2021,0,0,0,6,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:31
