Setor,Data,Disponibilidade_Real,Desempenho_Real,Qualidade_Real,OeeVisaoGeral_Real,ProducaoReal_Meta,ProducaoReal_Real,CapacidadeReal_Real,CapacidadeInstalada_Real,CaixasNaoProduzidas_Real,HorasAdicionaisAoProcesso_Real,HorasParadas_Real,HorasReais_Real,DescartesCaixas_Real,DescartesTampas_Real,DescartesEmbalagens_Real,Refugo_Real,SegundaLinha_Real
CORTE DE A4,09/07/2021,83,95.0,94,74,550.0,10400,79.0,13200.0,2250.0,0.0,41,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,12/07/2021,117,111.0,96,125,-1717.0,17100,130.0,13142.0,244463.45329249618,0.10197934595524957,53,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,13/07/2021,111,119.0,96,126,-2742.0,17400,132.0,13162.0,748.0,0.10197934595524957,39,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,14/07/2021,100,100.0,94,94,50.0,13100,100.0,13150.0,2241.0,0.10197934595524957,92,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,15/07/2021,100,87.0,93,81,1700.0,11500,87.0,13200.0,2250.0,0.10197934595524957,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,16/07/2021,94,102.0,95,92,-250.0,12700,96.0,13200.0,750.0,0.0,85,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,19/07/2021,91,77.0,91,64,2419.0,8100,70.0,11570.0,1052.0,0.0,14,2,8.0,0.041707317073170734,0.021388888888888888,8.0,1.0
CORTE DE A4,20/07/2021,89,109.0,94,90,-1015.0,12600,96.0,13070.0,3713.0,0.10197934595524957,29,2,4.582089552238806,0.01,0.02,3.0,0.0
CORTE DE A4,21/07/2021,117,100.0,95,112,-74.0,15400,118.0,13094.0,744.0,2.0,36,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,22/07/2021,94,104.0,93,91,-522.0,12900,98.0,13124.0,746.0,0.0,64,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,23/07/2021,21,73.0,49,7,750.0,2000,15.0,13200.0,10450.0,0.0,14,2,4.582089552238806,0.041707317073170734,0.021388888888888888,50.0,1.0
CORTE DE A4,27/07/2021,77,91.0,93,65,890.0,9200,70.0,13058.0,5194.0,0.10197934595524957,87,2,4.582089552238806,0.041707317073170734,0.01,5.0,0.0
CORTE DE A4,28/07/2021,134,90.0,94,114,1700.0,16000,121.0,13200.0,244463.45329249618,3.0,39,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,29/07/2021,127,85.0,95,102,2494.0,14000,107.0,13037.0,988.0,3.0,82,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,30/07/2021,116,89.0,94,97,1797.0,14400,103.0,13951.0,925.0,2.0,94,2,4.582089552238806,0.01,0.01,4.0,0.0
CORTE DE A4,02/08/2021,100,96.0,96,92,500.0,11500,96.0,12000.0,244463.45329249618,0.0,52,2,4.582089552238806,0.041707317073170734,0.01,3.0,0.0
CORTE DE A4,03/08/2021,102,96.0,94,91,607.0,13600,98.0,13943.0,528.0,0.10197934595524957,5,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,04/08/2021,127,95.0,95,114,857.0,16500,120.0,13720.0,260.0,0.10197934595524957,38,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,05/08/2021,117,84.0,93,91,2680.0,13800,98.0,14080.0,244463.45329249618,0.10197934595524957,78,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,06/08/2021,94,89.0,96,80,1492.0,11600,84.0,13881.0,789.0,0.0,75,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,09/08/2021,100,93.0,93,87,982.0,12800,93.0,13782.0,244463.45329249618,0.0,79,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,10/08/2021,94,98.0,92,85,280.0,13000,92.0,14080.0,800.0,0.0,31,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,11/08/2021,94,88.0,96,80,1566.0,11600,83.0,13960.0,793.0,0.0,97,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,12/08/2021,92,92.0,97,83,1032.0,11800,85.0,13884.0,1052.0,0.0,98,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,13/08/2021,66,71.0,96,45,2692.0,6500,47.0,13867.0,4675.0,0.0,21,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,1.0
CORTE DE A4,16/08/2021,100,74.0,97,71,3645.0,10300,74.0,13945.0,244463.45329249618,0.0,28,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,17/08/2021,100,80.0,93,74,2797.0,11200,80.0,13997.0,244463.45329249618,0.0,43,2,4.582089552238806,0.041707317073170734,0.01,6.0,0.0
CORTE DE A4,18/08/2021,100,83.0,94,78,2280.0,11400,83.0,13680.0,244463.45329249618,0.0,49,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,19/08/2021,100,83.0,96,79,1990.0,9400,83.0,11390.0,244463.45329249618,0.0,71,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,20/08/2021,100,74.0,95,70,3654.0,10200,74.0,13854.0,244463.45329249618,0.0,1,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,23/08/2021,100,70.0,92,64,4280.0,9800,70.0,14080.0,244463.45329249618,0.0,68,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,24/08/2021,67,76.0,90,46,2152.0,7000,51.0,13689.0,4537.0,0.0,9,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,25/08/2021,96,89.0,96,82,1497.0,11900,85.0,13924.0,527.0,0.0,65,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,26/08/2021,100,53.0,93,49,6580.0,7500,53.0,14080.0,244463.45329249618,0.0,68,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,1.0
CORTE DE A4,27/08/2021,94,68.0,92,59,4280.0,9000,64.0,14080.0,800.0,0.0,31,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,30/08/2021,97,83.0,95,76,2279.0,11200,81.0,13874.0,394.0,0.0,90,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,31/08/2021,100,71.0,92,65,4086.0,9900,71.0,13986.0,244463.45329249618,0.0,40,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,01/09/2021,89,103.0,95,86,-344.0,12500,91.0,13714.0,3896.0,0.10197934595524957,98,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,02/09/2021,137,84.0,94,108,3100.0,16100,115.0,14022.0,398.0,0.10197934595524957,83,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,03/09/2021,140,74.0,92,95,4951.0,14100,103.0,13630.0,244463.45329249618,0.10197934595524957,39,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,06/09/2021,95,82.0,91,71,2432.0,10900,78.0,13994.0,663.0,0.0,46,2,4.582089552238806,0.041707317073170734,0.021388888888888888,9.0,0.0
CORTE DE A4,08/09/2021,94,91.0,97,83,1170.0,12000,86.0,13964.0,793.0,0.0,98,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,09/09/2021,97,87.0,95,80,1803.0,11800,84.0,14001.0,398.0,0.0,27,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,10/09/2021,94,91.0,96,82,1134.0,12000,86.0,13925.0,791.0,0.0,88,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,13/09/2021,94,84.0,94,74,2180.0,11100,79.0,14080.0,800.0,0.0,31,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,14/09/2021,104,76.0,93,73,3513.0,11100,79.0,14080.0,1867.0,0.10197934595524957,26,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,15/09/2021,72,76.0,94,51,2404.0,7500,54.0,13834.0,6288.0,0.10197934595524957,32,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,16/09/2021,182,82.0,96,143,4530.0,20500,149.0,13767.0,1564.0,0.10197934595524957,9,2,16.0,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,17/09/2021,180,97.0,96,167,708.0,24400,174.0,13984.0,244463.45329249618,7.0,32,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,20/09/2021,145,98.0,96,137,378.0,20000,143.0,14010.0,244463.45329249618,4.0,32,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,21/09/2021,75,65.0,61,30,2585.0,4900,49.0,9930.0,2445.0,0.0,16,2,4.582089552238806,0.041707317073170734,0.021388888888888888,38.0,1.0
CORTE DE A4,22/09/2021,100,76.0,94,71,3392.0,10600,76.0,13992.0,244463.45329249618,0.0,42,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,23/09/2021,100,92.0,95,87,1180.0,12900,92.0,14080.0,244463.45329249618,0.0,68,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,27/09/2021,91,79.0,94,68,2579.0,10000,72.0,13895.0,1316.0,0.0,23,2,4.582089552238806,0.041707317073170734,0.02,3.0,0.0
CORTE DE A4,28/09/2021,100,102.0,96,97,-285.0,14300,102.0,14015.0,244463.45329249618,0.0,48,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,29/09/2021,100,106.0,96,102,-883.0,14900,106.0,14017.0,244463.45329249618,0.0,49,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,30/09/2021,94,98.0,97,89,271.0,12600,92.0,13647.0,775.0,0.0,10,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,01/10/2021,44,93.0,96,40,413.0,5800,41.0,14080.0,7867.0,0.0,39,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,04/10/2021,85,72.0,97,59,3308.0,8500,61.0,13916.0,2109.0,0.0,95,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,05/10/2021,100,84.0,98,82,2300.0,11700,84.0,14000.0,244463.45329249618,0.0,44,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,06/10/2021,82,61.0,78,39,3102.0,4800,50.0,9636.0,1734.0,0.0,39,2,4.582089552238806,0.041707317073170734,0.021388888888888888,21.0,1.0
CORTE DE A4,07/10/2021,94,100.0,93,87,46.0,13100,94.0,13938.0,792.0,0.0,91,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,08/10/2021,100,79.0,94,74,2938.0,11100,79.0,14038.0,244463.45329249618,0.0,55,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,11/10/2021,60,77.0,91,42,1980.0,6500,46.0,14080.0,5600.0,0.0,10,2,4.582089552238806,0.041707317073170734,0.021388888888888888,9.0,0.0
CORTE DE A4,13/10/2021,100,89.0,94,84,1506.0,12200,89.0,13706.0,244463.45329249618,0.0,57,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,14/10/2021,100,94.0,95,89,774.0,13200,94.0,13974.0,244463.45329249618,0.0,36,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,15/10/2021,66,84.0,96,54,1441.0,7800,56.0,14020.0,4780.0,0.0,35,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,18/10/2021,100,89.0,97,86,1535.0,12200,89.0,13735.0,244463.45329249618,0.0,65,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,19/10/2021,98,72.0,96,67,3867.0,9900,71.0,14033.0,266.0,0.0,75,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,20/10/2021,100,104.0,100,104,-392.0,9300,104.0,8908.0,244463.45329249618,0.0,37,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
CORTE DE A4,21/10/2021,100,82.0,95,78,2459.0,11500,82.0,13959.0,244463.45329249618,0.0,32,2,4.582089552238806,0.041707317073170734,0.02,3.0,0.0
CORTE DE A4,22/10/2021,83,76.0,94,60,2736.0,8900,63.0,14027.0,2391.0,0.0,44,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,25/10/2021,100,87.0,96,84,1842.0,12200,87.0,14042.0,244463.45329249618,0.0,56,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,26/10/2021,100,96.0,95,91,533.0,13200,96.0,13733.0,244463.45329249618,0.0,65,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,27/10/2021,63,78.0,98,48,1909.0,6800,49.0,13809.0,5100.0,0.0,78,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,28/10/2021,77,90.0,97,67,1043.0,9800,70.0,14032.0,3189.0,0.0,10,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,03/11/2021,90,76.0,95,65,3013.0,9600,68.0,14080.0,1467.0,0.0,34,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,04/11/2021,100,78.0,94,73,3080.0,11000,78.0,14080.0,244463.45329249618,0.0,68,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,05/11/2021,82,92.0,96,73,884.0,10400,76.0,13728.0,2444.0,0.0,40,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,09/11/2021,83,73.0,92,56,3089.0,8500,61.0,13970.0,2381.0,0.0,30,2,4.582089552238806,0.041707317073170734,0.01,6.0,0.0
CORTE DE A4,10/11/2021,43,111.0,96,46,-621.0,6400,48.0,13383.0,7604.0,0.0,11,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,12/11/2021,63,85.0,92,49,1283.0,7400,53.0,13892.0,5999.0,0.10197934595524957,70,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,16/11/2021,100,72.0,93,67,3980.0,10100,72.0,14080.0,244463.45329249618,0.0,68,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,17/11/2021,100,86.0,95,82,1865.0,11400,86.0,13265.0,244463.45329249618,0.0,27,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,18/11/2021,76,66.0,89,44,3667.0,7000,50.0,14080.0,3413.0,0.0,57,2,4.582089552238806,0.041707317073170734,0.021388888888888888,11.0,0.0
CORTE DE A4,19/11/2021,100,72.0,96,70,3842.0,10100,72.0,13942.0,244463.45329249618,0.0,27,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,20/11/2021,66,64.0,88,37,3380.0,5900,42.0,14080.0,4800.0,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,11.0,0.0
CORTE DE A4,22/11/2021,100,81.0,96,78,2269.0,9700,81.0,11969.0,244463.45329249618,0.0,43,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,23/11/2021,93,74.0,97,67,2919.0,8300,69.0,12015.0,796.0,0.0,21,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,24/11/2021,70,85.0,94,56,1265.0,7100,59.0,11937.0,3572.0,0.0,76,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,25/11/2021,86,82.0,95,67,1844.0,8500,71.0,12056.0,1713.0,0.0,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,26/11/2021,94,88.0,95,78,1406.0,9900,83.0,11987.0,681.0,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,29/11/2021,88,73.0,84,54,2872.0,7700,64.0,12056.0,3539.0,0.10197934595524957,29,2,4.582089552238806,0.041707317073170734,0.021388888888888888,16.0,0.0
CORTE DE A4,30/11/2021,115,95.0,100,109,723.0,13100,109.0,12004.0,227.0,0.10197934595524957,92,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,01/12/2021,60,62.0,99,37,2000.0,3300,38.0,8800.0,3500.0,0.0,69,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,02/12/2021,100,87.0,94,82,1554.0,10700,87.0,12254.0,2321.0,0.10197934595524957,27,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,03/12/2021,42,76.0,91,29,1378.0,4400,32.0,13868.0,12030.0,0.10197934595524957,10,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,06/12/2021,109,100.0,96,105,-53.0,15400,110.0,14019.0,1062.0,0.10197934595524957,43,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,07/12/2021,109,99.0,94,100,212.0,15000,107.0,14017.0,1195.0,0.10197934595524957,3,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,08/12/2021,104,87.0,95,85,1807.0,11700,90.0,13038.0,1753.0,0.10197934595524957,98,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,09/12/2021,103,88.0,94,85,1428.0,10900,91.0,12009.0,1729.0,0.10197934595524957,49,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,10/12/2021,100,108.0,96,104,-984.0,13200,108.0,12216.0,244463.45329249618,0.0,16,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,11/12/2021,57,94.0,95,51,500.0,7500,53.0,14080.0,6080.0,0.0,68,2,5.0,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,13/12/2021,117,94.0,91,100,728.0,12400,111.0,11216.0,244463.45329249618,0.10197934595524957,86,2,4.582089552238806,0.041707317073170734,0.021388888888888888,9.0,0.0
CORTE DE A4,14/12/2021,109,99.0,94,101,212.0,15000,107.0,14018.0,1195.0,0.10197934595524957,3,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,15/12/2021,111,118.0,94,123,-2374.0,15800,131.0,12056.0,685.0,0.10197934595524957,74,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,16/12/2021,106,109.0,92,106,-1159.0,13900,115.0,12056.0,3653.0,0.10197934595524957,71,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,17/12/2021,102,130.0,96,128,-3692.0,15900,133.0,11981.0,1815.0,0.10197934595524957,14,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,18/12/2021,86,140.0,95,114,-4087.0,14400,120.0,12021.0,1707.0,0.0,53,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,20/12/2021,100,100.0,94,94,-20.0,14100,100.0,14080.0,244463.45329249618,0.0,68,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,21/12/2021,72,105.0,92,69,-479.0,10400,75.0,13858.0,3937.0,0.0,37,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,03/01/2022,34,65.0,94,21,1700.0,3100,22.0,14080.0,9280.0,0.0,21,2,3.0,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,04/01/2022,92,99.0,97,89,135.0,10700,91.0,11723.0,888.0,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,05/01/2022,100,115.0,95,110,-1844.0,13900,115.0,12056.0,244463.45329249618,0.0,69,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,06/01/2022,100,118.0,93,109,-2144.0,14200,118.0,12056.0,244463.45329249618,0.0,69,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,07/01/2022,94,124.0,97,113,-2492.0,12800,117.0,10929.0,621.0,0.0,51,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,10/01/2022,100,114.0,95,109,-1765.0,14200,114.0,12435.0,2826.0,2.0,81,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,11/01/2022,79,88.0,99,69,2593.0,19700,70.0,28160.0,5867.0,0.0,99,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,12/01/2022,83,88.0,99,72,2703.0,19900,73.0,27247.0,4644.0,0.0,90,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,13/01/2022,103,115.0,94,110,-1802.0,14200,118.0,12056.0,2854.0,0.10197934595524957,70,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,14/01/2022,109,113.0,95,117,-1741.0,14800,123.0,12033.0,1026.0,0.10197934595524957,65,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,17/01/2022,100,115.0,92,106,-1844.0,13900,115.0,12056.0,244463.45329249618,0.0,69,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,18/01/2022,92,118.0,93,101,-2005.0,13100,109.0,12004.0,909.0,0.0,84,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,19/01/2022,100,106.0,99,105,-1486.0,26200,106.0,24714.0,244463.45329249618,0.0,15,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,20/01/2022,94,104.0,99,97,-1021.0,27100,98.0,27650.0,1571.0,0.0,19,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,21/01/2022,57,116.0,96,64,-1106.0,8000,67.0,12013.0,5119.0,0.0,41,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,24/01/2022,94,118.0,99,110,-1586.0,10400,111.0,9345.0,531.0,0.0,9,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,25/01/2022,95,111.0,93,98,-1215.0,12700,105.0,12056.0,571.0,0.0,0,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,26/01/2022,51,91.0,89,41,596.0,6000,46.0,12994.0,6399.0,0.0,52,2,4.582089552238806,0.041707317073170734,0.021388888888888888,11.0,0.0
CORTE DE A4,27/01/2022,74,96.0,93,67,374.0,8600,71.0,12056.0,3083.0,0.0,56,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,28/01/2022,40,161.0,97,62,-2644.0,7000,64.0,10952.0,6596.0,0.0,89,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,31/01/2022,58,92.0,95,51,533.0,6500,54.0,12056.0,5023.0,0.0,82,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,04/02/2022,68,103.0,92,65,-280.0,8500,71.0,12056.0,5891.0,0.10197934595524957,33,2,6.0,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,07/02/2022,114,101.0,98,113,-179.0,15500,116.0,13415.0,381.0,0.10197934595524957,35,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,08/02/2022,140,107.0,94,141,-1249.0,18100,150.0,12056.0,685.0,4.0,88,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,09/02/2022,106,104.0,94,104,-527.0,13200,110.0,11992.0,244463.45329249618,0.10197934595524957,51,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,10/02/2022,85,95.0,93,76,483.0,10200,81.0,12591.0,1908.0,0.0,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,11/02/2022,100,102.0,95,97,-241.0,12200,102.0,11959.0,244463.45329249618,0.0,40,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,14/02/2022,100,90.0,95,86,1156.0,10900,90.0,12056.0,244463.45329249618,0.0,69,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,15/02/2022,88,89.0,92,72,1172.0,9400,78.0,12056.0,1484.0,0.0,29,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,16/02/2022,68,99.0,97,66,96.0,18400,68.0,27128.0,8632.0,0.0,75,2,6.0,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,17/02/2022,89,82.0,96,70,4560.0,20400,72.0,28160.0,3200.0,0.0,88,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,18/02/2022,100,105.0,96,101,-1540.0,29700,105.0,28160.0,244463.45329249618,0.0,35,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,21/02/2022,94,103.0,92,89,-740.0,27300,97.0,28160.0,1600.0,0.0,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,22/02/2022,39,118.0,92,43,-1930.0,12600,47.0,27085.0,16415.0,0.0,58,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,0.0
CORTE DE A4,23/02/2022,91,91.0,96,80,2205.0,23300,84.0,27881.0,2376.0,0.0,49,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,24/02/2022,100,103.0,97,100,-840.0,29000,103.0,28160.0,244463.45329249618,0.0,35,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,25/02/2022,45,114.0,96,50,-1694.0,14200,52.0,27514.0,15008.0,0.0,2,2,4.0,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,26/02/2022,87,90.0,97,77,2333.0,22200,79.0,28160.0,28160.0,0.10197934595524957,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,28/02/2022,125,92.0,99,113,2893.0,32200,114.0,28160.0,244463.45329249618,0.10197934595524957,88,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
