Setor,Data,Disponibilidade_Meta,Disponibilidade_Real,Desempenho_Meta,Desempenho_Real,Qualidade_Meta,Qualidade_Real,OeeVisaoGeral_Meta,OeeVisaoGeral_Real,ProducaoReal_Meta,ProducaoReal_Real,CapacidadeReal_Meta,CapacidadeReal_Real,CapacidadeInstalada_Meta,CapacidadeInstalada_Real,UtilizacaoCapacidade_Meta,UtilizacaoCapacidade_Real,CaixasNaoProduzidas_Meta,CaixasNaoProduzidas_Real,HorasAdicionaisAoProcesso_Meta,HorasAdicionaisAoProcesso_Real,HorasParadas_Meta,HorasParadas_Real,HorasReais_Meta,HorasReais_Real,DescartesCaixas_Meta,DescartesCaixas_Real,DescartesTampas_Meta,DescartesTampas_Real,DescartesEmbalagens_Meta,DescartesEmbalagens_Real,Refugo_Meta,Refugo_Real,SegundaLinha_Meta,SegundaLinha_Real
IMPRESSÃO,27/01/2023,,0.29,,1.13,,1.00,,0.33,-473.33,4090.00,,0.33,,12320.00,,,1609.42,8703.33,0h,0,1.609,42,6:13,3,92,2:35,,,,,,,,,,
CORTE DE A4,30/01/2023,,0.25,,1.24,,0.94,,0.29,-31.49,161.00,,0.37,,437.52,,,38.33,308.02,0h,0,38,33,10:58,4,34,3:42,,0.01,,0.01,,0.01,,0.00,,0.17
CORTE DE BOBINAS,30/01/2023,,0.74,,0.93,,0.99,,0.69,10.34,132.00,,0.69,,191.24,,,44.75,48.90,0h,0,44,75,4:30,5,53,13:06,,,,,,,,0.01,,
IMPRESSÃO,30/01/2023,,0.23,,0.82,,1.00,,0.19,492.00,2308.00,,0.19,,12320.00,,,1246.00,9520.00,0h,0,1.246,00,6:48,3,92,2,,,,,,,,,,
CORTE DE BOBINAS,31/01/2023,,0.90,,0.78,,0.99,,0.70,48.17,171.62,,0.70,,244.57,,,69.10,24.78,0h,0,69,10,1:47,5,53,15:49,,,,,,,,0.01,,
IMPRESSÃO,31/01/2023,,0.77,,0.93,,1.00,,0.72,680.00,8840.00,,0.72,,12320.00,,,4236.40,2800.00,0h,0,4.236,40,2,3,92,6:48,,,,,,,,,,
CORTE DE BOBINAS,01/02/2023,,0.43,,1.00,,0.99,,0.42,0.10,57.00,,0.45,,126.35,,,17.95,57.10,0h,0,17,95,8:48,4,84,6:36,,,,,,,,0.01,,
IMPRESSÃO,01/02/2023,,0.73,,1.09,,1.00,,0.80,-816.67,9800.00,,0.80,,12320.00,,,3997.58,3336.67,0h,0,3.997,58,2:23,3,92,6:25,,,,,,,,,,
CORTE DE BOBINAS,02/02/2023,,0.97,,0.97,,1.00,,0.94,4.47,151.50,,0.94,,160.54,,,49.04,4.56,0h,0,49,04,0:30,5,53,17:06,,,,,,,,0.00,,
IMPRESSÃO,02/02/2023,,0.71,,1.12,,1.00,,0.79,-837.12,8091.00,,0.79,,10268.22,,,3227.98,3014.35,0h,0,3.227,98,2:35,3,92,6:13,,,,,,,,,,
CORTE DE BOBINAS,03/02/2023,,0.80,,0.93,,0.99,,0.74,9.85,129.35,,0.74,,173.75,,,43.76,34.55,0h,0,43,76,3:30,5,53,14:06,,,,,,,,0.01,,
IMPRESSÃO,03/02/2023,,0.67,,1.22,,1.00,,0.82,-1697.40,9294.00,,0.82,,11330.52,,,3380.49,3733.92,0h,0,3.380,49,2:54,3,92,5:54,,,,,,,,,,
CORTE DE A4,06/02/2023,,0.26,,0.49,,1.00,,0.13,15.60,15.00,,0.13,,119.68,,,9.06,89.08,0h,0,9,06,13:06,5,21,4:30,,,,,,,,,,
CORTE DE BOBINAS,06/02/2023,,0.94,,0.96,,0.94,,0.85,7.14,181.35,,0.91,,199.85,,,59.26,11.36,0h,0,59,26,1,5,53,16:36,,0.06,,,,,,0.00,,
IMPRESSÃO,06/02/2023,,0.38,,1.06,,1.00,,0.40,-274.33,4941.00,,0.40,,12320.00,,,2076.67,7653.33,0h,0,2.076,67,5:28,3,92,3:20,,,,,,,,,,
CORTE DE A4,07/02/2023,,0.44,,1.01,,0.99,,0.45,-3.54,243.00,,0.45,,540.32,,,70.88,300.86,0h,0,70,88,9:48,5,21,7:48,,,,,,0.01,,0.00,,
CORTE DE BOBINAS,07/02/2023,,0.70,,0.94,,0.98,,0.64,6.37,94.00,,0.65,,144.01,,,31.56,43.64,0h,0,31,56,5:20,5,53,12:16,,,,,,,,0.02,,
IMPRESSÃO,07/02/2023,,0.69,,0.85,,1.00,,0.58,1294.00,7176.00,,0.58,,12320.00,,,3769.15,3850.00,0h,0,3.769,15,2:45,3,92,6:03,,,,,,,,,,
CORTE DE A4,08/02/2023,,0.50,,0.96,,0.99,,0.48,9.72,256.00,,0.48,,531.44,,,78.65,265.72,0h,0,78,65,8:48,5,21,8:48,,,,,,0.01,,0.00,,0.03
CORTE DE BOBINAS,08/02/2023,,0.65,,0.71,,0.98,,0.45,26.40,64.00,,0.46,,138.75,,,28.42,48.35,0h,0,28,42,6:08,5,53,11:28,,,,,,,,0.02,,
IMPRESSÃO,08/02/2023,,0.55,,0.92,,1.00,,0.51,518.67,6318.00,,0.51,,12320.00,,,3042.32,5483.33,0h,0,3.042,32,3:55,3,92,4:53,,,,,,,,,,
CORTE DE A4,09/02/2023,,0.63,,0.85,,0.97,,0.52,27.84,164.00,,0.54,,306.49,,,56.79,114.64,0h,0,56,79,6:35,5,21,11:01,,,,,,0.02,,0.01,,0.01
CORTE DE BOBINAS,09/02/2023,,0.74,,0.98,,1.00,,0.73,1.71,93.00,,0.73,,127.25,,,29.78,32.53,0h,0,29,78,4:30,5,53,13:06,,,,,,,,,,
IMPRESSÃO,09/02/2023,,0.44,,0.67,,1.00,,0.29,1787.67,3579.00,,0.29,,12320.00,,,2388.17,6953.33,0h,0,2.388,17,4:58,3,92,3:50,,,,,,,,,,
CORTE DE A4,10/02/2023,,0.76,,1.05,,0.98,,0.78,-12.27,236.00,,0.80,,296.06,,,66.22,72.33,0h,0,66,22,4:18,5,21,13:18,,,,,,0.01,,0.00,,0.06
CORTE DE BOBINAS,10/02/2023,,0.74,,0.54,,1.00,,0.40,70.26,82.83,,0.40,,205.68,,,48.13,52.59,0h,0,48,13,4:30,5,53,13:06,,,,,,,,0.00,,
CORTE DE A4,13/02/2023,,0.96,,0.77,,0.99,,0.74,85.00,292.00,,0.75,,391.84,,,111.59,14.84,0h,0,111,59,0:40,5,21,16:56,,,,,,0.01,,0.00,,
CORTE DE BOBINAS,13/02/2023,,0.28,,0.84,,0.99,,0.24,10.50,57.00,,0.24,,237.60,,,21.22,170.10,0h,0,21,22,12:36,5,53,5,,,,,,,,0.01,,
CORTE DE A4,14/02/2023,,0.67,,0.69,,0.87,,0.40,39.43,86.00,,0.46,,186.29,,,37.13,60.86,0h,0,37,13,5:45,5,21,11:51,,,,,,0.07,,0.02,,0.41
CORTE DE BOBINAS,14/02/2023,,0.41,,0.84,,0.99,,0.35,23.33,121.50,,0.35,,349.17,,,45.53,204.35,0h,0,45,53,10:18,5,53,7:18,,,,,,,,0.01,,
IMPRESSÃO,14/02/2023,,0.76,,1.16,,1.00,,0.88,-1268.00,9208.00,,0.88,,10454.66,,,3533.30,2514.66,0h,0,3.533,30,2:07,3,92,6:41,,,,,,,,,,
CORTE DE A4,15/02/2023,,0.50,,0.75,,0.99,,0.37,68.16,202.00,,0.37,,540.32,,,79.97,270.16,0h,0,79,97,8:48,5,21,8:48,,,,,,0.01,,0.00,,
CORTE DE BOBINAS,15/02/2023,,0.47,,1.20,,0.99,,0.56,-13.78,84.33,,0.56,,149.60,,,22.18,79.05,0h,0,22,18,9:18,5,53,8:18,,,,,,,,0.01,,
IMPRESSÃO,15/02/2023,,0.55,,0.98,,1.00,,0.54,142.04,5783.00,,0.54,,10787.65,,,2636.64,4862.62,0h,0,2.636,64,3:58,3,92,4:50,,,,,,,,,,
CORTE DE A4,16/02/2023,,0.62,,0.89,,0.99,,0.55,20.85,166.00,,0.55,,299.42,,,55.31,112.57,0h,0,55,31,6:37,5,21,10:59,,,,,,0.01,,0.00,,
CORTE DE BOBINAS,16/02/2023,,0.85,,0.85,,0.99,,0.72,32.49,188.32,,0.73,,258.79,,,69.42,37.99,0h,0,69,42,2:35,5,53,15:01,,,,,,,,0.01,,
IMPRESSÃO,16/02/2023,,0.67,,1.22,,1.00,,0.82,-1846.33,10083.00,,0.82,,12320.00,,,3665.32,4083.33,0h,0,3.665,32,2:55,3,92,5:53,,,,,,,,,,
CORTE DE A4,17/02/2023,,0.33,,0.94,,0.94,,0.29,4.96,78.00,,0.31,,251.75,,,24.56,168.79,0h,0,24,56,11:48,5,21,5:48,,,,,,0.04,,0.01,,0.15
CORTE DE BOBINAS,17/02/2023,,0.75,,0.91,,0.94,,0.64,12.63,121.00,,0.68,,177.27,,,42.01,43.65,0h,0,42,01,4:20,5,53,13:16,,0.06,,,,,,0.01,,
IMPRESSÃO,17/02/2023,,0.74,,1.09,,1.00,,0.81,-853.00,10023.00,,0.81,,12320.00,,,4080.65,3150.00,0h,0,4.080,65,2:15,3,92,6:33,,,,,,,,,,
CORTE DE A4,20/02/2023,,0.66,,0.93,,0.97,,0.60,17.72,244.00,,0.61,,397.09,,,77.47,135.37,0h,0,77,47,6,5,21,11:36,,,,,,0.01,,0.02,,
CORTE DE BOBINAS,20/02/2023,,0.73,,0.78,,0.99,,0.56,49.75,173.17,,0.56,,306.52,,,70.09,83.60,0h,0,70,09,4:48,5,53,12:48,,0.01,,,,,,0.01,,
IMPRESSÃO,20/02/2023,,0.96,,1.65,,1.00,,1.59,-4253.67,10773.00,,1.59,,6776.00,,,2901.10,1411.67,0h,1:30,2.901,10,1:50,3,92,8:28,,,,,,,,,,
CORTE DE A4,22/02/2023,,0.96,,0.82,,0.97,,0.76,79.43,359.00,,0.79,,457.04,,,129.77,100.84,0h,3:10,129,77,3:53,5,21,16:53,,,,,,0.01,,0.02,,
CORTE DE BOBINAS,22/02/2023,,0.50,,0.86,,1.00,,0.43,16.80,102.00,,0.43,,237.60,,,37.35,118.80,0h,0,37,35,8:48,5,53,8:48,,,,,,,,0.00,,
IMPRESSÃO,22/02/2023,,0.79,,0.97,,1.00,,0.77,273.33,9480.00,,0.77,,12320.00,,,4340.23,2566.67,0h,0,4.340,23,1:50,3,92,6:58,,,,,,,,,,
CORTE DE A4,23/02/2023,,0.29,,0.72,,1.00,,0.21,35.22,92.00,,0.21,,443.37,,,37.66,316.15,0h,0,37,66,12:33,5,21,5:03,,,,,,,,,,
CORTE DE BOBINAS,23/02/2023,,0.50,,0.99,,1.00,,0.49,1.70,155.85,,0.49,,315.11,,,49.54,157.55,0h,0,49,54,8:48,5,53,8:48,,,,,,,,0.00,,
IMPRESSÃO,23/02/2023,,1.01,,1.19,,1.00,,1.21,-1505.08,9225.00,,1.21,,7618.91,,,3435.36,1197.67,0h,1:30,3.435,36,1:23,3,92,8:55,,,,,,,,,,
CORTE DE A4,24/02/2023,,0.73,,1.50,,0.93,,1.02,-91.02,273.00,,1.09,,250.88,,,53.87,68.90,0h,0,53,87,4:50,5,21,12:46,,,,,,0.01,,0.05,,0.14
CORTE DE BOBINAS,24/02/2023,,0.40,,1.35,,0.99,,0.53,-18.35,71.00,,0.53,,133.00,,,16.55,80.35,0h,0,16,55,10:38,5,53,6:58,,,,,,,,0.01,,
CORTE DE A4,27/02/2023,,0.44,,1.63,,1.00,,0.72,-39.60,102.00,,0.72,,140.80,,,18.47,78.40,0h,0,18,47,9:48,5,21,7:48,,,,,,,,0.00,,
CORTE DE BOBINAS,27/02/2023,,0.50,,0.97,,1.00,,0.48,5.01,151.10,,0.48,,312.22,,,49.08,156.11,0h,0,49,08,8:48,5,53,8:48,,,,,,,,0.00,,
IMPRESSÃO,27/02/2023,,0.85,,0.95,,1.00,,0.80,556.33,9897.00,,0.80,,12320.00,,,4651.73,1866.67,0h,0,4.651,73,1:20,3,92,7:28,,,,,,,,,,
CORTE DE A4,28/02/2023,,0.34,,0.89,,0.98,,0.30,19.74,166.00,,0.31,,540.32,,,54.98,354.59,0h,0,54,98,11:33,5,21,6:03,,,,,,0.02,,0.01,,
CORTE DE BOBINAS,28/02/2023,,0.50,,0.81,,0.99,,0.40,22.80,96.00,,0.40,,237.60,,,37.35,118.80,0h,0,37,35,8:48,5,53,8:48,,,,,,,,0.01,,
IMPRESSÃO,28/02/2023,,0.75,,1.05,,1.00,,0.78,-355.30,8002.00,,0.78,,10221.42,,,3402.78,2574.71,0h,0,3.402,78,2:13,3,92,6:35,,,,,,,,,,
CORTE DE A4,01/03/2023,,0.76,,0.71,,0.98,,0.53,74.44,178.00,,0.54,,330.74,,,74.72,78.30,0h,0,74,72,2:05,2,60,6:43,,,,,,0.01,,0.01,,0.04
CORTE DE BOBINAS,01/03/2023,,0.56,,0.77,,0.99,,0.43,25.87,85.90,,0.43,,198.04,,,35.14,86.27,0h,0,35,14,7:40,5,53,9:56,,,,,,,,0.01,,
IMPRESSÃO,01/03/2023,,0.78,,1.12,,1.00,,0.87,-1057.38,9520.00,,0.87,,10898.20,,,3765.86,2435.58,0h,0,3.765,86,1:58,3,92,6:50,,,,,,,,,,
CORTE DE A4,02/03/2023,,1.00,,1.01,,0.99,,0.99,-2.00,277.00,,1.01,,275.00,,,81.40,,0h,0,81,40,0,2,60,8:48,,,,,,0.01,,0.01,,
CORTE DE BOBINAS,02/03/2023,,0.62,,0.98,,0.99,,0.60,1.26,71.00,,0.61,,116.33,,,22.72,53.98,0h,1:30,22,72,8:10,5,53,10:56,,,,,,,,0.01,,
IMPRESSÃO,02/03/2023,,0.91,,0.94,,1.00,,0.85,665.95,9609.00,,0.85,,11349.73,,,4572.35,3009.40,0h,1:30,4.572,35,2:20,3,92,7:58,,,,,,,,,,
CORTE DE A4,03/03/2023,,0.92,,0.94,,0.99,,0.86,14.17,240.00,,0.87,,275.00,,,75.23,20.83,0h,0,75,23,0:40,2,60,8:08,,,,,,0.01,,0.01,,
CORTE DE BOBINAS,03/03/2023,,0.73,,0.98,,0.99,,0.71,3.96,187.85,,0.72,,261.02,,,60.31,91.46,0h,1:30,60,31,6:10,5,53,12:56,,,,,,,,0.01,,
IMPRESSÃO,03/03/2023,,0.98,,1.23,,1.00,,1.21,-2037.54,10845.00,,1.21,,8994.86,,,3919.32,1720.61,0h,1:30,3.919,32,1:41,3,92,8:37,,,,,,,,,,
CORTE DE A4,06/03/2023,,1.00,,0.88,,0.98,,0.86,34.00,241.00,,0.88,,275.00,,,81.40,,0h,0,81,40,0,2,60,8:48,,,,,,0.01,,0.01,,0.05
CORTE DE BOBINAS,06/03/2023,,0.59,,0.73,,0.99,,0.42,37.45,101.60,,0.43,,237.60,,,43.72,118.80,0h,1:30,43,72,8:48,5,53,10:18,,,,,,,,0.01,,
IMPRESSÃO,06/03/2023,,0.88,,0.98,,1.00,,0.86,254.33,10549.00,,0.86,,12320.00,,,4807.48,1516.67,0h,0,4.807,48,1:05,3,92,7:43,,,,,,,,,,
CORTE DE A4,07/03/2023,,0.73,,1.05,,0.98,,0.76,-9.92,212.00,,0.77,,275.00,,,59.82,72.92,0h,0,59,82,2:20,2,60,6:28,,,,,,0.01,,0.01,,0.05
CORTE DE BOBINAS,07/03/2023,,0.68,,0.97,,0.99,,0.65,5.33,147.10,,0.66,,222.63,,,47.92,70.20,0h,0,47,92,5:33,5,53,12:03,,,,,,,,0.01,,
IMPRESSÃO,07/03/2023,,0.91,,1.46,,1.00,,1.33,-3333.12,10521.00,,1.38,,7620.88,,,3198.61,1732.02,0h,1:30,3.198,61,2,3,92,8,,,,,,,,,,
CORTE DE BOBINAS,08/03/2023,,0.90,,0.96,,0.99,,0.86,12.74,311.60,,0.86,,361.29,,,101.97,36.95,0h,0,101,97,1:48,5,53,15:48,,,,,,,,0.01,,
IMPRESSÃO,08/03/2023,,0.89,,1.16,,1.00,,1.03,-1826.23,13318.00,,1.04,,12847.85,,,5113.84,1356.09,0h,0,5.113,84,1:12,4,70,9:22,,,,,,,,,,
CORTE DE BOBINAS,09/03/2023,,0.85,,1.03,,0.99,,0.87,-6.39,194.00,,0.87,,221.85,,,58.98,34.24,0h,0,58,98,2:43,5,53,14:53,,,,,,,,0.01,,
IMPRESSÃO,09/03/2023,,0.98,,1.01,,1.00,,0.99,-133.33,12150.00,,0.99,,12320.00,,,5347.42,2403.33,0h,1:30,5.347,42,1:43,3,92,8:35,,,,,,,,,,
CORTE DE BOBINAS,10/03/2023,,0.81,,1.01,,0.99,,0.81,-1.46,129.60,,0.82,,158.08,,,40.29,29.94,0h,0,40,29,3:20,5,53,14:16,,,,,,,,0.01,,
IMPRESSÃO,10/03/2023,,1.04,,0.98,,1.00,,1.02,223.67,12563.00,,1.02,,12320.00,,,5690.07,1633.33,0h,1:30,5.690,07,1:10,3,92,9:08,,,,,,,,,,
CORTE DE BOBINAS,13/03/2023,,0.87,,0.95,,0.98,,0.81,5.91,124.00,,0.83,,149.76,,,40.84,19.85,0h,0,40,84,2:20,5,53,15:16,,,,,,,,0.02,,
IMPRESSÃO,13/03/2023,,0.67,,0.91,,1.00,,0.61,703.67,7533.00,,0.61,,12320.00,,,3665.32,4083.33,0h,0,3.665,32,2:55,3,92,5:53,,,,,,,,,,
CORTE DE A4,14/03/2023,,0.51,,1.00,,0.99,,0.51,-0.37,141.00,,0.51,,275.00,,,41.63,134.38,0h,0,41,63,4:18,2,60,4:30,,,,,,0.01,,0.00,,0.02
CORTE DE BOBINAS,14/03/2023,,0.93,,1.02,,0.99,,0.95,-3.93,163.00,,0.96,,170.37,,,50.01,11.29,0h,0,50,01,1:10,5,53,16:26,,,,,,,,0.01,,
IMPRESSÃO,14/03/2023,,0.35,,1.04,,1.00,,0.36,-178.33,4495.00,,0.36,,12320.00,,,1920.92,8003.33,0h,0,1.920,92,5:43,3,92,3:05,,,,,,,,,,
CORTE DE A4,15/03/2023,,1.00,,0.86,,0.96,,0.83,9.92,62.00,,0.86,,71.92,,,21.29,,0h,0,21,29,0,2,60,8:48,,,,,,0.03,,0.01,,
CORTE DE BOBINAS,15/03/2023,,1.00,,1.04,,1.00,,1.04,-6.26,160.00,,1.04,,153.74,,,48.34,,0h,0,48,34,0,5,53,17:36,,,,,,,,0.00,,
IMPRESSÃO,15/03/2023,,0.85,,1.01,,1.00,,0.85,-76.67,10530.00,,0.85,,12320.00,,,4651.73,1866.67,0h,0,4.651,73,1:20,3,92,7:28,,,,,,,,,,
CORTE DE A4,16/03/2023,,0.68,,1.01,,0.99,,0.68,-0.95,125.00,,0.69,,181.94,,,36.72,57.89,0h,0,36,72,2:48,2,60,6,,,,,,0.01,,0.01,,
CORTE DE BOBINAS,16/03/2023,,0.82,,0.90,,0.99,,0.73,12.56,114.00,,0.74,,154.33,,,39.79,27.77,0h,0,39,79,3:10,5,53,14:26,,,,,,,,0.01,,
IMPRESSÃO,16/03/2023,,0.81,,0.97,,1.00,,0.79,266.67,9720.00,,0.79,,12320.00,,,4444.07,2333.33,0h,0,4.444,07,1:40,3,92,7:08,,,,,,,,,,
CORTE DE A4,17/03/2023,,1.00,,1.11,,0.98,,1.09,-30.00,305.00,,1.11,,275.00,,,81.40,,0h,0,81,40,0,2,60,8:48,,,,0.01,,0.00,,0.00,,0.02
CORTE DE BOBINAS,17/03/2023,,0.89,,0.88,,0.99,,0.78,14.99,114.00,,0.79,,145.06,,,40.55,16.07,0h,0,40,55,1:57,5,53,15:39,,,,,,,,0.01,,
IMPRESSÃO,17/03/2023,,0.70,,1.11,,1.00,,0.78,-805.95,7940.00,,0.78,,10235.81,,,3174.65,3101.76,0h,0,3.174,65,2:40,3,92,6:08,,,,,,,,,,
CORTE DE A4,20/03/2023,,0.94,,1.26,,0.99,,1.18,-68.63,328.00,,1.19,,275.00,,,76.78,15.63,0h,0,76,78,0:30,2,60,8:18,,,,,,0.01,,0.00,,
CORTE DE BOBINAS,20/03/2023,,0.65,,0.87,,0.99,,0.56,16.82,108.50,,0.56,,193.76,,,39.40,68.44,0h,0,39,40,6:13,5,53,11:23,,,,,,,,0.01,,
IMPRESSÃO,20/03/2023,,0.73,,0.91,,1.00,,0.66,809.67,8127.00,,0.66,,12320.00,,,3976.82,3383.33,0h,0,3.976,82,2:25,3,92,6:23,,,,,,,,,,
CORTE DE A4,21/03/2023,,0.43,,0.93,,0.99,,0.39,8.19,109.00,,0.40,,275.00,,,34.69,157.81,0h,0,34,69,5:03,2,60,3:45,,,,,,0.01,,0.00,,0.06
CORTE DE BOBINAS,21/03/2023,,0.88,,0.73,,0.99,,0.63,49.74,131.52,,0.64,,206.71,,,56.99,25.45,0h,0,56,99,2:10,5,53,15:26,,,,,,,,0.01,,
IMPRESSÃO,21/03/2023,,0.28,,0.86,,1.00,,0.24,494.00,3006.00,,0.24,,12320.00,,,1557.50,8820.00,0h,0,1.557,50,6:18,3,92,2:30,,,,,,,,,,
CORTE DE BOBINAS,22/03/2023,,0.94,,0.74,,0.99,,0.69,52.19,147.40,,0.69,,213.33,,,62.75,13.74,0h,0,62,75,1:08,5,53,16:28,,,,,,,,0.01,,
IMPRESSÃO,22/03/2023,,0.33,,1.31,,1.00,,0.44,-702.17,2948.00,,0.44,,6776.00,,,999.40,4530.17,0h,0,999,40,5:53,3,92,2:55,,,,,,,,,,
CORTE DE BOBINAS,23/03/2023,,1.00,,0.89,,1.00,,0.89,18.01,150.00,,0.89,,168.01,,,52.82,,0h,0,52,82,0,5,53,17:36,,,,,,,,0.00,,
IMPRESSÃO,23/03/2023,,0.59,,0.97,,1.00,,0.58,216.33,7087.00,,0.58,,12320.00,,,3249.98,5016.67,0h,0,3.249,98,3:35,3,92,5:13,,,,,,,,,,
CORTE DE BOBINAS,24/03/2023,,0.97,,1.03,,0.99,,0.99,-3.91,152.00,,1.00,,152.42,,,46.56,4.33,0h,0,46,56,0:30,5,53,17:06,,,,,,,,0.01,,
IMPRESSÃO,24/03/2023,,0.84,,0.96,,1.00,,0.80,439.67,9897.00,,0.80,,12320.00,,,4599.82,1983.33,0h,0,4.599,82,1:25,3,92,7:23,,,,,,,,,,
CORTE DE A4,27/03/2023,,0.72,,0.87,,0.99,,0.62,25.88,171.00,,0.62,,275.00,,,58.28,78.13,0h,0,58,28,2:30,2,60,6:18,,,,,,0.01,,0.00,,
CORTE DE BOBINAS,27/03/2023,,1.00,,0.90,,1.00,,0.90,28.95,261.17,,0.90,,290.12,,,91.21,,0h,0,91,21,0,5,53,17:36,,,,,,,,0.00,,
IMPRESSÃO,27/03/2023,,0.80,,1.00,,1.00,,0.80,23.39,8950.00,,0.80,,11200.83,,,3993.16,2227.44,0h,0,3.993,16,1:45,3,92,7:03,,,,,,,,,,
CORTE DE A4,28/03/2023,,1.00,,1.01,,0.99,,1.00,-3.00,278.00,,1.01,,275.00,,,81.40,,0h,0,81,40,0,2,60,8:48,,,,0.01,,,,0.00,,0.05
CORTE DE BOBINAS,28/03/2023,,0.94,,1.03,,0.99,,0.95,-3.86,157.00,,0.96,,163.18,,,48.15,10.04,0h,0,48,15,1:05,5,53,16:31,,,,,,,,0.01,,
IMPRESSÃO,28/03/2023,,0.90,,1.28,,1.00,,1.15,-1943.07,8933.00,,1.11,,8077.81,,,3110.52,1087.88,0h,0,3.110,52,1:20,5,87,11:52,,,,,,,,,,
CORTE DE A4,29/03/2023,,0.85,,1.03,,0.99,,0.87,-6.67,240.00,,0.87,,275.00,,,69.07,41.67,0h,0,69,07,1:20,2,60,7:28,,,,,,0.01,,0.00,,
CORTE DE BOBINAS,29/03/2023,,0.97,,0.97,,0.99,,0.94,5.13,170.00,,0.94,,180.25,,,55.06,5.12,0h,0,55,06,0:30,5,53,17:06,,,,,,,,0.01,,
IMPRESSÃO,29/03/2023,,0.77,,1.48,,1.00,,1.14,-2733.95,8476.00,,1.14,,7430.89,,,2555.21,1688.84,0h,0,2.555,21,2,3,92,6:48,,,,,,,,,,
CORTE DE A4,30/03/2023,,0.91,,1.21,,0.99,,1.09,-52.04,301.00,,1.09,,275.00,,,73.69,26.04,0h,0,73,69,0:50,2,60,7:58,,,,,,0.00,,0.00,,0.04
CORTE DE BOBINAS,30/03/2023,,0.50,,0.99,,0.99,,0.49,1.48,118.00,,0.50,,237.60,,,37.56,118.13,0h,0,37,56,8:45,5,53,8:51,,,,,,,,0.01,,
IMPRESSÃO,30/03/2023,,1.02,,0.82,,1.00,,0.83,2120.13,9427.00,,0.83,,11332.50,,,5138.47,1717.05,0h,1:30,5.138,47,1:20,3,92,8:58,,,,,,,,,,
CORTE DE A4,31/03/2023,,0.72,,0.92,,0.98,,0.64,4.35,47.00,,0.66,,71.73,,,15.20,20.38,0h,0,15,20,2:30,2,60,6:18,,,,,,0.02,,0.01,,0.02
CORTE DE BOBINAS,31/03/2023,,0.86,,0.94,,1.00,,0.81,9.12,156.30,,0.81,,192.81,,,52.01,27.39,0h,0,52,01,2:30,5,53,15:06,,,,,,,,0.00,,
IMPRESSÃO,31/03/2023,,1.06,,0.94,,1.00,,0.99,769.00,12251.00,,0.99,,12320.00,,,5793.90,1400.00,0h,1:30,5.793,90,1,3,92,9:18,,,,,,,,,,
CORTE DE A4,03/04/2023,,0.86,,0.94,,0.98,,0.79,13.94,222.00,,0.81,,275.00,,,69.84,39.06,0h,0,69,84,1:15,2,60,7:33,,,,,,0.01,,0.00,,0.03
CORTE DE BOBINAS,03/04/2023,,0.83,,0.93,,0.99,,0.77,8.42,120.60,,0.78,,155.53,,,40.56,26.51,0h,0,40,56,3,5,53,14:36,,,,,,,,0.01,,
IMPRESSÃO,03/04/2023,,1.04,,0.89,,1.00,,0.92,1427.67,11359.00,,0.92,,12320.00,,,5690.07,1633.33,0h,1:30,5.690,07,1:10,3,92,9:08,,,,,,,,,,
CORTE DE BOBINAS,04/04/2023,,1.00,,0.93,,1.00,,0.92,13.69,174.90,,0.93,,188.59,,,59.29,,0h,0,59,29,0,4,98,15:50,,,,,,,,0.00,,
IMPRESSÃO,04/04/2023,,0.79,,0.97,,1.00,,0.77,253.33,9500.00,,0.77,,12320.00,,,4340.23,2566.67,0h,0,4.340,23,1:50,3,92,6:58,,,,,,,,,,
CORTE DE BOBINAS,05/04/2023,,0.86,,0.83,,0.98,,0.70,25.05,118.90,,0.71,,166.86,,,45.26,22.91,0h,0,45,26,2:25,5,53,15:11,,0.01,,,,,,0.01,,
IMPRESSÃO,05/04/2023,,0.88,,1.02,,1.00,,0.89,-171.67,10975.00,,0.89,,12320.00,,,4807.48,1516.67,0h,0,4.807,48,1:05,3,92,7:43,,,,,,,,,,
CORTE DE BOBINAS,06/04/2023,,0.95,,0.53,,0.99,,0.50,120.83,134.00,,0.50,,267.49,,,80.12,12.67,0h,0,80,12,0:50,5,53,16:46,,,,,,,,0.01,,
IMPRESSÃO,06/04/2023,,0.79,,0.98,,1.00,,0.77,200.33,9483.00,,0.77,,12320.00,,,4309.08,2636.67,0h,0,4.309,08,1:53,3,92,6:55,,,,,,,,,,
CORTE DE BOBINAS,10/04/2023,,0.92,,0.92,,1.00,,0.84,13.90,155.60,,0.85,,183.39,,,53.29,13.89,0h,0,53,29,1:20,5,53,16:16,,,,,,,,0.00,,
IMPRESSÃO,10/04/2023,,0.87,,1.06,,1.00,,0.92,-591.97,10525.00,,0.92,,11451.18,,,4420.20,1518.15,0h,0,4.420,20,1:10,3,92,7:38,,,,,,,,,,
CORTE DE BOBINAS,11/04/2023,,0.69,,0.88,,0.99,,0.60,16.71,119.90,,0.60,,198.70,,,42.95,62.09,0h,0,42,95,5:30,5,53,12:06,,,,,,,,0.01,,
IMPRESSÃO,11/04/2023,,0.72,,1.33,,1.00,,0.95,-1823.18,7289.00,,0.95,,7634.80,,,2432.29,2168.98,0h,0,2.432,29,2:30,3,92,6:18,,,,,,,,,,
